fits_file,streak_id,status,matched,satellite_name,min_angle_error,start_ra,start_dec,end_ra,end_dec,error,obs_time,candidate_1_name,candidate_1_separation,candidate_1_angle_error,candidate_2_name,candidate_2_separation,candidate_2_angle_error,candidate_3_name,candidate_3_separation,candidate_3_angle_error
frame-r-003031-3-0541,1,No match,FALSE,N/A,inf,201.6348438,9.22597195,201.7302424,9.261768097,FOVNotMatch,2002/3/12 8:14:47,SAT_23933,5.914222096,77.13478235,SAT_26038,14.78055522,N/A,SAT_26352,17.26599085,N/A
frame-r-003059-1-0164,1,No match,FALSE,N/A,inf,187.494795,48.70706298,187.4238273,48.79636197,FOVNotMatch,2002/3/21 10:03:31,SAT_23791,0.11276958,11.30017126,SAT_11049,1.859754892,16.76619449,SAT_22387,1.261826054,24.60151477
frame-r-003059-2-0166,1,No match,FALSE,N/A,inf,188.0681481,49.11299898,187.9425791,49.2749114,FOVNotMatch,2002/3/21 10:04:42,SAT_23791,0.11276958,10.52314802,SAT_11049,1.859754892,17.54321772,SAT_22387,1.261826054,25.378538
frame-r-003059-1-0166,1,No match,FALSE,N/A,inf,188.1201821,48.70554376,187.8875527,48.75619773,FOVNotMatch,2002/3/21 10:04:42,SAT_22387,1.261826054,19.47591907,SAT_11049,1.859754892,27.31123935,SAT_2201U,0.135572836,33.20320794
frame-r-003059-6-0109,1,No match,FALSE,N/A,inf,174.7864471,50.43637615,174.5593938,50.38238333,FOVNotMatch,2002/3/21 9:30:40,SAT_15909,3.744817679,27.924091,SAT_25488,3.071565853,29.12362685,SAT_15156,5.653183937,40.51314462
frame-r-003059-6-0109,2,No match,FALSE,N/A,inf,174.7668353,50.61212269,174.7222296,50.51498407,FOVNotMatch,2002/3/21 9:30:40,SAT_16854,3.324498826,8.302995472,SAT_15156,5.653183937,12.76305149,SAT_25488,3.071565853,24.15256925
frame-r-003103-4-0058,1,No match,FALSE,N/A,inf,160.5199411,52.4563663,160.3024803,52.60853478,FOVNotMatch,2002/4/1 2:50:51,SAT_26989,11.87526612,N/A,SAT_23642,15.31966647,N/A,SAT_21897,17.78759715,N/A
frame-r-003059-3-0075,1,No match,FALSE,N/A,inf,167.4537536,48.32289885,167.3534117,48.27460298,FOVNotMatch,2002/3/21 9:10:22,SAT_21709,5.770876858,14.39995005,SAT_25488,4.05771921,18.61657675,SAT_3045U,5.013694975,30.43697863
frame-r-003063-6-0024,1,No match,FALSE,N/A,inf,183.471667,13.471792,183.3041301,13.54472597,FOVNotMatch,2002/3/23 9:12:17,SAT_22409,2.47604939,24.79098704,SAT_15264,3.002524485,43.1257583,SAT_16968,4.770771332,44.35562327
frame-r-003103-1-0132,1,Success,TRUE,SAT_23411,3.510051219,179.0103496,53.62623179,178.8778937,53.57257094,,2002/4/1 3:35:02,SAT_23411,1.293700673,3.510051219,SAT_19475,0.519659118,3.703031938,SAT_13910,1.719671797,5.374965633
frame-r-003103-1-0132,2,Success,TRUE,SAT_23411,2.965130514,179.0107715,53.62331033,178.8878196,53.57247392,,2002/4/1 3:35:02,SAT_23411,1.293700673,2.965130514,SAT_19475,0.519659118,4.247952643,SAT_13910,1.719671797,4.830044928
frame-r-003103-4-0249,1,No match,FALSE,N/A,inf,208.2202217,52.75848985,208.4081471,52.87790253,FOVNotMatch,2002/4/1 4:44:54,SAT_7800U,5.258479697,6.195174149,SAT_24938,3.369214989,8.656682239,SAT_10710,1.03047938,9.904730176
frame-r-003103-4-0191,1,No match,FALSE,N/A,inf,194.0165872,54.70986556,193.980507,54.88009242,FOVNotMatch,2002/4/1 4:10:16,SAT_17665,2.123844515,21.29345257,SAT_24292,2.56781447,24.93622816,SAT_22071,2.00735603,47.07137707
frame-r-003103-4-0139,1,No match,FALSE,N/A,inf,180.5914,54.90949619,180.6289156,55.00768343,FOVNotMatch,2002/4/1 3:39:13,SAT_22071,4.417350679,23.69480285,SAT_24347,4.359420427,34.24907031,SAT_07073,1.880290619,36.40359445
frame-r-003130-5-0050,1,No match,FALSE,N/A,inf,193.2256926,55.35367279,193.3305882,55.43039916,FOVNotMatch,2002/4/15 4:42:20,SAT_25379,5.004692413,73.58375379,SAT_17078,5.025359184,78.93653689,SAT_9829U,17.09697669,N/A
frame-r-003130-4-0052,1,No match,FALSE,N/A,inf,193.9823148,55.07735059,193.9032244,55.02096683,FOVNotMatch,2002/4/15 4:43:32,SAT_25379,5.004692413,74.5398359,SAT_17078,5.025359184,79.89261899,SAT_9829U,17.09697669,N/A
frame-r-003177-1-0116,1,No match,FALSE,N/A,inf,224.1140977,46.68476839,223.9967885,46.7565105,FOVNotMatch,2002/5/8 4:09:18,SAT_3848U,1.818352437,14.3233923,SAT_23298,3.048324566,79.3561555,SAT_14910,6.901834351,N/A
frame-r-003130-6-0079,1,Success,TRUE,SAT_13302,2.88739937,200.9722145,54.99475179,201.0855112,55.20683503,,2002/4/15 4:59:39,SAT_13302,1.439979055,2.88739937,SAT_10746,0.912850023,16.33563602,SAT_24760,1.65023502,33.3724381
frame-r-003130-1-0106,1,Success,TRUE,SAT_24963,1.936558137,206.7835732,51.99009917,206.6129012,52.13397516,,2002/4/15 5:15:46,SAT_24963,5.697950942,1.936558137,SAT_21890,2.950661544,81.14916778,SAT_25983,9.787119841,N/A
frame-r-003177-1-0059,1,No match,FALSE,N/A,inf,212.2653544,50.47715469,212.4594465,50.58876981,FOVNotMatch,2002/5/8 3:35:17,SAT_13529,1.002657216,18.46530293,SAT_16510,1.204465864,23.98294955,SAT_9650U,0.178379056,53.66265025
frame-r-003180-6-0011,1,No match,FALSE,N/A,inf,200.9605664,55.00243362,201.1161455,55.0718991,FOVNotMatch,2002/5/8 8:06:31,SAT_7800U,5.649893875,9.21763248,SAT_22108,1.649517163,12.49762799,SAT_10446,1.955600645,49.30416148
frame-r-003183-3-0054,1,No match,FALSE,N/A,inf,197.7331252,59.16212176,197.531353,59.06848585,FOVNotMatch,2002/5/9 3:15:53,SAT_12223,1.568907786,78.76264159,SAT_9985U,7.661466486,N/A,SAT_25330,15.72726583,N/A
frame-r-003183-1-0118,1,No match,FALSE,N/A,inf,214.0840911,55.1417869,213.9375179,55.31942977,FOVNotMatch,2002/5/9 3:54:06,SAT_10894,4.533953725,7.017375257,SAT_20978,4.993925642,27.55002534,SAT_20452,3.240795365,36.12896056
frame-r-003183-1-0119,1,No match,FALSE,N/A,inf,214.4261121,55.17669846,214.2996893,55.33232529,FOVNotMatch,2002/5/9 3:54:42,SAT_10894,4.533953725,6.662083533,SAT_20978,4.993925642,27.90531706,SAT_20452,3.240795365,36.48425229
frame-r-003183-4-0147,1,No match,FALSE,N/A,inf,221.722817,54.43406659,221.6643436,54.42907446,FOVNotMatch,2002/5/9 4:11:25,SAT_21890,4.590645506,7.951032052,SAT_20441,1.707349902,40.43963377,SAT_26236,0.625201577,41.68934605
frame-r-003183-4-0148,1,No match,FALSE,N/A,inf,222.1318822,54.27594542,221.775985,54.24801819,FOVNotMatch,2002/5/9 4:12:00,SAT_21890,4.590645506,7.252907842,SAT_20441,1.707349902,39.74150956,SAT_26236,0.625201577,40.99122184
frame-r-003183-4-0149,1,No match,FALSE,N/A,inf,222.2423839,54.09455833,222.0945638,54.08299174,FOVNotMatch,2002/5/9 4:12:36,SAT_21890,4.590645506,7.199978311,SAT_20441,1.707349902,39.68858003,SAT_26236,0.625201577,40.93829231
frame-r-003185-1-0102,1,No match,FALSE,N/A,inf,252.2585532,27.28597214,252.5137459,27.36707713,FOVNotMatch,2002/5/9 7:24:04,SAT_27367,2.46313497,9.037094087,SAT_8396U,0.095696962,42.93159744,SAT_25850,5.19961993,44.09739019
frame-r-003226-1-0048,1,No match,FALSE,N/A,inf,238.5972518,44.34433447,238.5269642,44.3723882,FOVNotMatch,2002/6/9 8:27:11,SAT_900U0,2.109695697,17.69218648,SAT_15182,2.585540592,29.58489561,SAT_26407,2.580931911,73.20814543
frame-r-003225-3-0319,1,No match,FALSE,N/A,inf,255.6219957,29.58029774,255.5745926,29.61281848,FOVNotMatch,2002/6/9 7:24:52,SAT_11878,0.083688086,26.85712012,SAT_26476,4.226950165,40.03976671,SAT_22729,10.15625606,N/A
frame-r-003226-3-0023,1,No match,FALSE,N/A,inf,235.6003825,47.43537404,235.4194986,47.47859752,FOVNotMatch,2002/6/9 8:12:16,SAT_18710,0.077856585,35.06415183,SAT_15182,2.165375495,35.80024815,SAT_22181,5.081101644,72.28777319
frame-r-003226-6-0227,1,Success,TRUE,SAT_7037U,3.82892362,261.0126526,24.55213779,260.9451123,24.62010504,,2002/6/9 10:14:04,SAT_7037U,0.117895902,3.82892362,SAT_07037,0.108583364,3.837861976,SAT_14503,2.603903933,4.26662947
frame-r-003325-5-0157,1,Success,TRUE,SAT_16483,4.019356361,7.451701596,0.630452358,7.388146014,0.586702948,,2002/9/5 8:01:30,SAT_16483,3.012792606,4.019356361,SAT_23538,0.314862283,29.92036957,SAT_23230,1.046293106,48.071652
frame-r-003325-5-0275,1,No match,FALSE,N/A,inf,25.11505679,0.418555623,24.98942356,0.642792066,FOVNotMatch,2002/9/5 9:11:57,SAT_12666,4.287311982,28.92222549,SAT_15245,4.270637776,34.20352813,SAT_23230,2.32228885,44.22585115
frame-r-003325-6-0375,1,No match,FALSE,N/A,inf,39.97680309,0.83879796,40.02976763,1.061884207,FOVNotMatch,2002/9/5 10:11:40,SAT_12112,0.032604286,27.52242462,SAT_04688,0.251659982,34.90763332,SAT_4688U,0.263767214,34.9175534
frame-r-003325-2-0452,1,Success,TRUE,SAT_8330U,0.112603414,51.61875111,-0.786945746,51.45583693,-0.82310453,,2002/9/5 10:57:38,SAT_8330U,4.412162394,0.112603414,SAT_11115,3.445323923,0.517927085,SAT_27415,3.145729346,9.551137973
frame-r-003355-3-0078,1,Success,TRUE,SAT_2121U,0.184836069,30.54977504,-0.378119699,30.38690248,-0.394128938,,2002/10/4 8:52:07,SAT_2121U,2.421289478,0.184836069,SAT_2221U,5.115514709,4.316943176,SAT_26724,5.030953968,5.606978997
frame-r-003355-3-0079,1,Success,TRUE,SAT_2221U,4.768426568,30.54870254,-0.40865697,30.69936818,-0.3931525,,2002/10/4 8:52:42,SAT_2221U,4.647685167,4.768426568,SAT_26724,5.034119893,5.868449478,SAT_21222,5.890695297,5.89234399
frame-r-003355-1-0175,1,Success,TRUE,SAT_23538,3.596523578,45.07219671,-1.237910951,44.92105039,-1.223120992,,2002/10/4 9:50:02,SAT_23538,2.658128315,3.596523578,SAT_2221U,5.899800643,4.160503675,SAT_26738,4.857319166,4.466971867
frame-r-003355-1-0175,2,No match,FALSE,N/A,inf,45.07268285,-1.104982309,45.02295441,-1.030208598,FOVNotMatch,2002/10/4 9:50:02,SAT_19554,3.61336278,18.02600326,SAT_20406,1.827725235,22.59419982,SAT_23538,2.658128315,47.19208204
frame-r-003360-6-0214,1,Success,TRUE,SAT_25822,0.948574103,337.9083766,0.87191774,338.0716224,0.863824177,,2002/10/5 5:57:59,SAT_25822,4.826929674,0.948574103,SAT_26738,5.281527735,2.107472136,SAT_20469,2.756677246,2.734634514
frame-r-003362-1-0011,1,No match,FALSE,N/A,inf,21.58385296,-1.039272758,21.44722504,-0.970478721,FOVNotMatch,2002/10/5 9:22:39,SAT_18571,2.602072915,23.11738518,SAT_23877,5.020573569,26.67740097,SAT_23016,5.284049815,26.68070101
frame-r-003362-1-0012,1,No match,FALSE,N/A,inf,21.75947472,-0.97745781,21.59633685,-0.894848344,FOVNotMatch,2002/10/5 9:23:15,SAT_18571,2.602072915,23.24770652,SAT_23877,5.020573569,26.80772231,SAT_23016,5.284049815,26.81102235
frame-r-003362-1-0013,1,No match,FALSE,N/A,inf,21.90931032,-0.902211069,21.74789398,-0.820688665,FOVNotMatch,2002/10/5 9:23:51,SAT_18571,2.602072915,23.18636651,SAT_23877,5.020573569,26.7463823,SAT_23016,5.284049815,26.74968235
frame-r-003360-2-0479,1,No match,FALSE,N/A,inf,17.63703437,-0.610708751,17.61150024,-0.639181043,FOVNotMatch,2002/10/5 8:36:13,SAT_18095,2.141985742,18.04623665,SAT_11147,5.098626276,30.00194713,SAT_08366,2.633940569,31.91849206
frame-r-003360-2-0479,2,No match,FALSE,N/A,inf,17.69824655,-0.617311385,17.58389441,-0.807334476,FOVNotMatch,2002/10/5 8:36:13,SAT_18095,2.141985742,7.198725744,SAT_2009U,2.536408003,24.05641887,SAT_02009,2.535756808,24.05785369
frame-r-003362-1-0227,1,No match,FALSE,N/A,inf,53.78779189,-0.965430008,53.86291746,-0.820535118,FOVNotMatch,2002/10/5 11:31:37,SAT_12707,0.780412449,33.80946113,SAT_11028,4.233153974,33.86687184,SAT_00670,2.304327345,35.23513923
frame-r-003384-5-0184,1,Success,TRUE,SAT_20674,2.116074901,332.390326,0.773275218,332.2273976,0.75849233,,2002/10/10 5:29:26,SAT_20674,1.680233639,2.116074901,SAT_26056,5.818069025,5.213193319,SAT_21906,4.867472161,5.214710373
frame-r-003384-6-0303,1,Success,TRUE,SAT_2864U,0.012094471,350.1581191,1.27665989,350.0429092,1.24967453,,2002/10/10 6:40:29,SAT_2864U,4.903395386,0.012094471,SAT_02864,4.977619006,0.015892282,SAT_25074,4.442015671,0.942189414
frame-r-003384-6-0304,1,Success,TRUE,SAT_3431U,0.981224412,350.3548306,1.252457693,350.192007,1.21448203,,2002/10/10 6:41:05,SAT_3431U,4.779110364,0.981224412,SAT_25074,3.52755422,1.072609664,SAT_25650,0.18947882,6.09283347
frame-r-003384-6-0305,1,Success,TRUE,SAT_3431U,0.799110304,350.3414176,1.178929816,350.5040069,1.217396525,,2002/10/10 6:41:41,SAT_3431U,4.779110364,0.799110304,SAT_25074,3.52755422,1.254723772,SAT_25650,0.18947882,6.274947577
frame-r-003384-6-0309,1,Success,TRUE,SAT_3431U,0.78115725,351.0073251,1.052302103,351.1031349,1.075002313,,2002/10/10 6:44:04,SAT_3431U,4.779110364,0.78115725,SAT_25074,3.52755422,1.272676826,SAT_25650,0.18947882,6.292900632
frame-r-003384-5-0318,1,Success,TRUE,SAT_3431U,0.207731437,352.4508911,0.74562494,352.2874502,0.704217126,,2002/10/10 6:49:27,SAT_3431U,4.004147678,0.207731437,SAT_16385,4.83035307,1.98442332,SAT_25074,4.360334848,2.53358332
frame-r-003384-4-0327,1,Success,TRUE,SAT_3431U,0.769198836,353.797615,0.402199304,353.6351123,0.359556895,,2002/10/10 6:54:49,SAT_3431U,3.447453432,0.769198836,SAT_2864U,5.571507187,1.600402713,SAT_02864,5.658984694,1.606278316
frame-r-003384-2-0358,1,No match,FALSE,N/A,inf,358.4106316,-0.625983839,358.2763695,-0.581243377,FOVNotMatch,2002/10/10 7:13:20,SAT_26727,4.789746528,6.406574022,SAT_26728,5.397923986,9.763314267,SAT_23877,4.80078931,18.37808214
frame-r-003384-2-0470,1,No match,FALSE,N/A,inf,15.13322092,-0.558200532,15.09786852,-0.626334689,FOVNotMatch,2002/10/10 8:20:12,SAT_20577,4.061299648,46.12568201,SAT_08366,4.487882807,46.43395175,SAT_8366U,4.4863657,46.43408184
frame-r-003384-1-0471,1,No match,FALSE,N/A,inf,15.2078697,-0.990030706,15.29549669,-0.821816735,FOVNotMatch,2002/10/10 8:20:48,SAT_20577,4.061299648,46.03439876,SAT_08366,4.487882807,46.34266851,SAT_8366U,4.4863657,46.3427986
frame-r-003384-4-0667,1,No match,FALSE,N/A,inf,44.69992098,0.21384825,44.69224096,0.252336338,FOVNotMatch,2002/10/10 10:17:50,SAT_19137,5.639435317,5.81935456,SAT_21680,1.325529589,18.5061318,SAT_4842U,0.82477742,18.85996161
frame-r-003384-4-0732,1,No match,FALSE,N/A,inf,54.43198665,0.423785191,54.37701301,0.437346818,FOVNotMatch,2002/10/10 10:56:38,SAT_23877,5.678001253,13.82856912,SAT_21906,5.656533869,13.83541129,SAT_22254,0.979232207,17.98364647
frame-r-003388-2-0211,1,Success,TRUE,SAT_22117,2.939622602,343.7224341,-0.796631619,343.8585364,-0.789669244,,2002/10/11 6:33:13,SAT_22117,4.590162993,2.939622602,SAT_25922,4.770213587,2.956238799,SAT_23016,4.888337936,2.962119084
frame-r-003388-3-0276,1,No match,FALSE,N/A,inf,353.5526164,-0.415492806,353.4754081,-0.362581775,FOVNotMatch,2002/10/11 7:12:02,SAT_23637,4.040721963,24.61713539,SAT_3757U,5.975178679,24.65413687,SAT_10442,4.926019902,24.89907711
frame-r-003388-3-0244,1,Success,TRUE,SAT_16647,0.070853746,348.6693706,-0.41515622,348.7327638,-0.402461977,,2002/10/11 6:52:55,SAT_16647,0.978557051,0.070853746,SAT_4478U,3.830996912,0.924719818,SAT_25868,0.923343957,10.7006104
frame-r-003384-5-0746,1,No match,FALSE,N/A,inf,56.48767584,0.679743543,56.45401827,0.84913376,FOVNotMatch,2002/10/10 11:05:00,SAT_19505,1.79477461,10.64877605,SAT_21216,2.168994031,10.7929148,SAT_20309,0.992139639,17.10114236
frame-r-003388-4-0438,1,No match,FALSE,N/A,inf,17.76669158,0.140734202,17.8442236,0.039063942,FOVNotMatch,2002/10/11 8:48:45,SAT_07150,4.706799763,41.46991033,SAT_13381,2.874463794,42.63951696,SAT_23016,5.693972845,52.64271323
frame-r-003388-2-0530,1,No match,FALSE,N/A,inf,31.46972733,-0.834595291,31.45539224,-0.736192345,FOVNotMatch,2002/10/11 9:43:41,SAT_22394,2.230714456,24.04257304,SAT_7369U,4.397313438,31.15799287,SAT_07369,4.395760864,31.15867926
frame-r-003388-4-0531,1,No match,FALSE,N/A,inf,31.6481178,0.004360369,31.61644304,0.228321322,FOVNotMatch,2002/10/11 9:44:17,SAT_22394,2.230714456,24.28027665,SAT_7369U,4.397313438,31.39569649,SAT_07369,4.395760864,31.39638287
frame-r-003388-2-0531,1,No match,FALSE,N/A,inf,31.76837722,-0.830957603,31.73703171,-0.610496374,FOVNotMatch,2002/10/11 9:44:17,SAT_22394,2.230714456,24.23867371,SAT_7369U,4.397313438,31.35409354,SAT_07369,4.395760864,31.35477993
frame-r-003388-4-0596,1,No match,FALSE,N/A,inf,41.33725621,0.120857959,41.44862638,0.228122053,FOVNotMatch,2002/10/11 10:23:05,SAT_00541,1.819103042,25.2250039,SAT_541U0,1.798434692,25.43279875,SAT_10516,3.890487938,29.46625555
frame-r-003388-2-0610,1,Success,TRUE,SAT_23016,3.724178124,43.59578316,-0.686357783,43.48911682,-0.679380389,,2002/10/11 10:31:27,SAT_23016,5.474666244,3.724178124,SAT_25922,5.868380247,3.742183105,SAT_22117,5.41015244,3.791262739
frame-r-003388-5-0713,1,No match,FALSE,N/A,inf,59.01805151,0.456210206,58.99100576,0.647470518,FOVNotMatch,2002/10/11 11:32:57,SAT_10137,0.436067785,15.22713543,SAT_10719,0.111816832,16.80248276,SAT_22675,4.110637271,23.55732067
frame-r-003430-1-0038,1,Success,TRUE,SAT_23230,0.003741831,25.85949266,-1.216231899,25.76430839,-1.188624974,,2002/10/29 5:20:38,SAT_23230,4.846148643,0.003741831,SAT_5987U,3.032195483,9.536947345,SAT_25126,2.100192305,14.70995466
frame-r-003430-1-0039,1,Success,TRUE,SAT_23230,0.169809186,26.07677841,-1.192283193,25.91487659,-1.145856268,,2002/10/29 5:21:14,SAT_23230,4.846148643,0.169809186,SAT_5987U,3.032195483,9.710498361,SAT_25126,2.100192305,14.53640364
frame-r-003430-1-0040,1,Success,TRUE,SAT_23230,0.040442389,26.2266168,-1.149038346,26.06484227,-1.102251724,,2002/10/29 5:21:50,SAT_23230,4.846148643,0.040442389,SAT_5987U,3.032195483,9.581131564,SAT_25126,2.100192305,14.66577044
frame-r-003427-1-0135,1,Success,TRUE,SAT_13566,4.621901488,328.302705,-1.144486556,328.2193878,-1.029210771,,2002/10/29 3:24:51,SAT_13566,4.114470142,4.621901488,SAT_25331,4.495141585,53.92796977,SAT_24748,4.234243312,54.11190911
frame-r-003430-3-0062,1,Success,TRUE,SAT_23230,0.909863353,29.52021946,-0.207853989,29.45644454,-0.189897465,,2002/10/29 5:34:58,SAT_23230,5.285495838,0.909863353,SAT_5987U,0.661695674,11.1564211,SAT_25126,1.533467723,13.90023032
frame-r-003430-3-0060,1,Success,TRUE,SAT_23230,0.522672424,29.2207004,-0.29302078,29.05904765,-0.246717159,,2002/10/29 5:33:46,SAT_23230,4.767024959,0.522672424,SAT_5987U,1.402715836,10.57418081,SAT_25126,1.034325558,14.26250532
frame-r-003430-3-0061,1,Success,TRUE,SAT_23230,0.723368725,29.37064879,-0.250130373,29.20899861,-0.204439413,,2002/10/29 5:34:22,SAT_23230,4.767024959,0.723368725,SAT_5987U,1.402715836,10.77487711,SAT_25126,1.034325558,14.06180902
frame-r-003430-2-0047,1,Success,TRUE,SAT_23230,0.259594728,27.22501049,-0.8338297,27.11236317,-0.801332374,,2002/10/29 5:26:00,SAT_23230,4.981959806,0.259594728,SAT_5987U,2.04436369,10.07812956,SAT_25126,1.786387615,14.49140582
frame-r-003430-5-0048,1,Success,TRUE,SAT_23230,0.869180838,27.42378381,0.510175948,27.26178306,0.560391125,,2002/10/29 5:26:36,SAT_23230,4.981959806,0.869180838,SAT_5987U,2.04436369,8.949353993,SAT_25126,1.786387615,15.62018139
frame-r-003430-2-0050,1,Success,TRUE,SAT_23230,0.377425604,27.72364031,-0.719319612,27.56102443,-0.672767694,,2002/10/29 5:27:48,SAT_23230,4.981959806,0.377425604,SAT_5987U,2.04436369,10.19596044,SAT_25126,1.786387615,14.37357495
frame-r-003430-4-0069,1,Success,TRUE,SAT_23230,0.972679307,30.56828821,0.088090511,30.4049918,0.134252381,,2002/10/29 5:39:09,SAT_23230,5.677566621,0.972679307,SAT_27495,0.47211587,3.771141289,SAT_5987U,0.189030512,11.40772531
frame-r-003434-4-0082,1,No match,FALSE,N/A,inf,319.4878005,0.002430932,319.4519231,0.143530517,FOVNotMatch,2002/10/30 2:14:17,SAT_7069U,3.416362327,12.31340306,SAT_11888,3.825468598,25.70447783,SAT_23190,0.148633783,57.93324287
frame-r-003434-5-0263,1,No match,FALSE,N/A,inf,346.6477864,0.508992737,346.4859143,0.539679878,FOVNotMatch,2002/10/30 4:02:22,SAT_23313,5.943601517,10.69993619,SAT_21222,5.848058601,10.71916752,SAT_12908,5.101057935,11.12245083
frame-r-003434-1-0194,1,No match,FALSE,N/A,inf,336.2611878,-1.255726477,336.1578249,-1.214903264,FOVNotMatch,2002/10/30 3:21:10,SAT_25548,3.673844616,12.636393,SAT_26039,2.77029195,17.45159394,SAT_27042,3.368022203,18.81764456
frame-r-003434-6-0473,1,Success,TRUE,SAT_11718,4.740823552,18.0597385,0.841561063,17.92217516,0.880412758,,2002/10/30 6:07:45,SAT_11718,3.107480373,4.740823552,SAT_12546,4.600469657,9.880554373,SAT_2865U,0.785174647,26.96606363
frame-r-003434-6-0474,1,Success,TRUE,SAT_11718,4.577544801,18.23422998,0.876720363,18.07200539,0.923036124,,2002/10/30 6:08:21,SAT_11718,3.107480373,4.577544801,SAT_12546,4.600469657,10.04383312,SAT_2865U,0.785174647,27.12934238
frame-r-003434-6-0476,1,Success,TRUE,SAT_11718,4.702714798,18.53390456,0.961611982,18.37249321,1.007313362,,2002/10/30 6:09:32,SAT_11718,3.107480373,4.702714798,SAT_12546,4.600469657,9.918663127,SAT_2865U,0.785174647,27.00417239
frame-r-003434-6-0477,1,Success,TRUE,SAT_11718,4.679092035,18.68350951,1.00402206,18.52043735,1.050265693,,2002/10/30 6:10:08,SAT_11718,3.107480373,4.679092035,SAT_12546,4.600469657,9.94228589,SAT_2865U,0.785174647,27.02779515
frame-r-003434-6-0478,1,Success,TRUE,SAT_11718,4.660310084,18.83322114,1.046298663,18.76308837,1.066211408,,2002/10/30 6:10:44,SAT_11718,3.107480373,4.660310084,SAT_12546,4.600469657,9.961067841,SAT_2865U,0.785174647,27.0465771
frame-r-003434-1-0524,1,Success,TRUE,SAT_8747U,3.224630674,25.720055,-1.255307933,25.55764792,-1.208992625,,2002/10/30 6:38:12,SAT_8747U,5.789142676,3.224630674,SAT_08747,5.767099817,3.225488165,SAT_12546,4.08866989,7.320510586
frame-r-003434-1-0525,1,Success,TRUE,SAT_8747U,3.260814824,25.86962817,-1.212677974,25.70760522,-1.166360842,,2002/10/30 6:38:48,SAT_8747U,5.789142676,3.260814824,SAT_08747,5.767099817,3.261672316,SAT_12546,4.08866989,7.356694737
frame-r-003434-1-0528,1,Success,TRUE,SAT_8747U,3.204434048,26.31905304,-1.085245195,26.15608557,-1.038829418,,2002/10/30 6:40:35,SAT_8747U,5.789142676,3.204434048,SAT_08747,5.767099817,3.20529154,SAT_12546,4.08866989,7.300313961
frame-r-003462-3-0180,1,No match,FALSE,N/A,inf,136.2613436,35.23857976,136.015347,35.37226313,FOVNotMatch,2002/11/7 10:50:50,SAT_23197,5.616320536,34.13048887,SAT_9965U,0.165452089,34.15474934,SAT_09965,0.195732205,34.2043458
frame-r-003462-5-0277,1,No match,FALSE,N/A,inf,152.2093999,43.00484036,152.0941452,42.96070082,FOVNotMatch,2002/11/7 11:48:45,SAT_8418U,2.065334158,30.7456416,SAT_01425,4.35098876,35.50921547,SAT_1425U,4.349744049,35.51681295
frame-r-003438-1-0015,1,Success,TRUE,SAT_17083,2.619623406,32.29602892,-1.035132571,32.19926138,-1.050893404,,2002/10/31 6:41:48,SAT_17083,5.461818875,2.619623406,SAT_11964,3.374566092,5.42880812,SAT_14195,2.068891819,5.552199962
frame-r-003461-4-0054,1,No match,FALSE,N/A,inf,50.35066272,0.312250414,50.18825162,0.25190729,FOVNotMatch,2002/11/7 8:18:17,SAT_12472,2.768956007,8.789770788,SAT_13651,5.448855107,11.23700771,SAT_23687,2.986643735,13.567863
frame-r-003465-6-0210,1,Success,TRUE,SAT_22020,1.752815352,356.598169,0.843065744,356.6663732,1.065295923,,2002/11/8 4:47:41,SAT_22020,3.057194534,1.752815352,SAT_23802,5.023338282,25.91665482,SAT_4068U,2.84467966,56.97301025
frame-r-003478-4-0096,1,No match,FALSE,N/A,inf,130.7333819,6.092992087,130.6442888,6.208231135,FOVNotMatch,2002/11/13 11:14:35,SAT_1726U,4.395729735,9.599528611,SAT_14394,2.373860135,47.89157818,SAT_12855,5.95427249,50.79447996
frame-r-003465-6-0283,1,No match,FALSE,N/A,inf,7.686896095,1.031563088,7.557144718,1.066390145,FOVNotMatch,2002/11/8 5:31:16,SAT_23944,5.932596872,16.63616039,SAT_02655,1.681588797,20.57683351,SAT_2655U,1.681640058,20.57688969
frame-r-003465-4-0332,1,Success,TRUE,SAT_02655,1.563430328,15.02169675,0.077713373,14.96255419,0.074783222,,2002/11/8 6:00:32,SAT_02655,3.150757948,1.563430328,SAT_2655U,3.150842244,1.563485688,SAT_21393,1.324926895,2.05534744
frame-r-003465-5-0272,1,No match,FALSE,N/A,inf,6.040126882,0.585007459,5.877163984,0.629506035,FOVNotMatch,2002/11/8 5:24:42,SAT_27378,5.957830051,15.27387241,SAT_27426,5.908678307,15.27805141,SAT_26402,5.916950117,15.29279935
frame-r-003465-4-0258,1,Success,TRUE,SAT_22458,2.188105971,3.944154667,0.00902735,3.782055583,0.054225724,,2002/11/8 5:16:21,SAT_22458,1.347154901,2.188105971,SAT_21694,3.979677438,11.81720417,SAT_26056,5.939676088,15.58015862
frame-r-003465-6-0306,1,No match,FALSE,N/A,inf,11.12993789,0.996359878,10.96743716,1.055860452,FOVNotMatch,2002/11/8 5:45:00,SAT_23944,5.516873269,13.15936748,SAT_26780,1.21323633,17.97118999,SAT_02655,1.995380118,25.13535205
frame-r-003478-5-0120,1,No match,FALSE,N/A,inf,134.2198613,6.998191503,134.1776917,7.05543526,FOVNotMatch,2002/11/13 11:28:55,SAT_5446U,1.766438577,24.52040559,SAT_19047,0.570114107,38.98619934,SAT_14394,2.301272512,48.42263129
