fits_file,streak_id,status,matched,satellite_name,min_angle_error,start_ra,start_dec,end_ra,end_dec,error,obs_time,candidate_1_name,candidate_1_separation,candidate_1_angle_error,candidate_2_name,candidate_2_separation,candidate_2_angle_error,candidate_3_name,candidate_3_separation,candidate_3_angle_error
frame-g-007907-3-0024,1,No match,FALSE,,inf,352.8107015,-2.778770391,352.9736356,-2.817898589,FOVNotMatch,2009/1/16 1:34:21.00,SAT_28138,4.028494467,8.13481999,SAT_11715,0.807704574,9.029883046,SAT_19455,3.725711702,10.97891322
frame-g-007881-3-0267,1,No match,FALSE,,inf,36.75282213,-4.571145336,36.9176221,-4.59163152,FOVNotMatch,2008/12/30 5:52:02.00,SAT_23754,2.695888989,7.146818465,SAT_25585,3.049455059,7.894866604,SAT_33059,3.162248707,8.06638229
frame-g-007881-3-0270,1,No match,FALSE,,inf,37.1995248,-4.474289649,37.36422616,-4.494375048,FOVNotMatch,2008/12/30 5:53:49.00,SAT_23754,2.695888989,7.012336622,SAT_25585,3.049455059,7.760384761,SAT_33059,3.162248707,7.931900447
frame-g-007881-3-0272,1,No match,FALSE,,inf,37.4970233,-4.409512185,37.66187471,-4.429579617,FOVNotMatch,2008/12/30 5:55:01.00,SAT_23754,2.695888989,6.999272467,SAT_25585,3.049455059,7.747320606,SAT_33059,3.162248707,7.918836292
frame-g-007881-4-0283,1,Success,TRUE,SAT_01317,4.64378285,39.13333027,-4.054397525,39.29826223,-4.073706247,,2008/12/30 6:01:35.00,SAT_01317,5.911243761,4.64378285,SAT_23754,2.84723744,6.73317276,SAT_25585,3.264710829,7.5031728
frame-g-007881-4-0285,1,Success,TRUE,SAT_01317,4.600699917,39.47233212,-3.994668764,39.59563278,-4.009011026,,2008/12/30 6:02:47.00,SAT_01317,5.911243761,4.600699917,SAT_23754,2.84723744,6.690089828,SAT_25585,3.264710829,7.460089868
frame-g-007885-6-0063,1,Success,TRUE,SAT_25667,1.818079808,27.24834996,-5.727987742,27.41356386,-5.749830088,,2009/1/1 5:03:39.00,SAT_25667,3.808379054,1.818079808,SAT_26110,5.787854446,5.716234834,SAT_02215,5.811594213,6.799698348
frame-g-007885-6-0065,1,Success,TRUE,SAT_25667,1.937325897,27.54596824,-5.658652058,27.7114211,-5.680180031,,2009/1/1 5:04:51.00,SAT_25667,3.808379054,1.937325897,SAT_26110,5.787854446,5.596988745,SAT_02215,5.811594213,6.680452259
frame-g-007885-6-0066,1,Success,TRUE,SAT_25667,2.022108737,27.79243142,-5.636457536,27.86029701,-5.645186708,,2009/1/1 5:05:27.00,SAT_25667,3.808379054,2.022108737,SAT_26110,5.787854446,5.512205906,SAT_02215,5.811594213,6.595669419
frame-g-007885-5-0046,1,Success,TRUE,SAT_25667,0.370803268,24.7139671,-6.318044754,24.87965985,-6.341385199,,2009/1/1 4:53:30.00,SAT_25667,3.657019467,0.370803268,SAT_26471,5.520374211,0.539848268,SAT_26110,4.357964305,6.633049156
frame-g-007885-5-0047,1,Success,TRUE,SAT_25667,0.353051531,24.86325376,-6.283416487,25.02879051,-6.30678852,,2009/1/1 4:54:06.00,SAT_25667,3.657019467,0.353051531,SAT_26471,5.520374211,0.522096532,SAT_26110,4.357964305,6.650800892
frame-g-007885-5-0050,1,Success,TRUE,SAT_25667,0.398038906,25.3108845,-6.179332762,25.47639274,-6.202573629,,2009/1/1 4:55:54.00,SAT_25667,3.657019467,0.398038906,SAT_26471,5.520374211,0.567083907,SAT_26110,4.357964305,6.605813517
frame-g-007885-5-0051,1,Success,TRUE,SAT_25667,0.569766525,25.58756667,-6.162660368,25.62564617,-6.16789211,,2009/1/1 4:56:29.00,SAT_25667,3.657019467,0.569766525,SAT_26471,5.520374211,0.738811526,SAT_26110,4.357964305,6.434085898
frame-g-007907-4-0081,1,No match,FALSE,,inf,1.356271655,-2.352705223,1.475621489,-2.263326263,FOVNotMatch,2009/1/16 2:08:23.00,SAT_25175,4.590446226,5.174589261,SAT_14948,3.522617003,20.13249102,SAT_15141,3.572659889,20.58177823
frame-g-007907-4-0128,1,Success,TRUE,SAT_24892,0.345212999,8.461909787,-2.3716634,8.562022456,-2.346962932,,2009/1/16 2:36:27.00,SAT_24892,3.937778191,0.345212999,SAT_30229,4.813802981,0.671694821,SAT_14913,2.784954188,0.709523094
frame-g-007907-1-0152,1,Success,TRUE,SAT_28138,4.816642131,12.00164129,-3.620286024,12.11968514,-3.653293185,,2009/1/16 2:50:47.00,SAT_28138,4.476028618,4.816642131,SAT_32501,4.998136105,7.161419289,SAT_11715,2.82946801,9.52536747
frame-g-007907-1-0153,1,Success,TRUE,SAT_28138,4.828678962,12.15139215,-3.576679399,12.31514205,-3.622505698,,2009/1/16 2:51:22.00,SAT_28138,4.476028618,4.828678962,SAT_32501,4.998136105,7.149382458,SAT_11715,2.82946801,9.537404301
frame-g-007907-1-0154,1,Success,TRUE,SAT_28138,4.799488331,12.30125765,-3.53310827,12.46484773,-3.578802311,,2009/1/16 2:51:58.00,SAT_28138,4.476028618,4.799488331,SAT_32501,4.998136105,7.178573089,SAT_11715,2.82946801,9.50821367
frame-g-007907-1-0155,1,Success,TRUE,SAT_28138,4.744917216,12.50859926,-3.505672128,12.6145623,-3.535162304,,2009/1/16 2:52:34.00,SAT_28138,4.476028618,4.744917216,SAT_32501,4.998136105,7.233144204,SAT_11715,2.82946801,9.453642555
frame-g-007907-2-0160,1,Success,TRUE,SAT_28138,4.203286505,13.19934781,-3.271700425,13.32172921,-3.305652197,,2009/1/16 2:55:33.00,SAT_28138,5.124751126,4.203286505,SAT_32501,5.492823726,7.596544284,SAT_11715,3.300497146,9.324053251
frame-g-007907-2-0163,1,Success,TRUE,SAT_28138,4.130205915,13.64844195,-3.141356687,13.81206822,-3.186532026,,2009/1/16 2:57:21.00,SAT_28138,5.124751126,4.130205915,SAT_32501,5.492823726,7.669624874,SAT_11715,3.300497146,9.25097266
frame-g-007907-3-0170,1,Success,TRUE,SAT_28138,3.523118643,14.83367507,-2.875159702,14.69563934,-2.837436296,,2009/1/16 3:01:31.00,SAT_28138,5.12414612,3.523118643,SAT_11715,4.139409776,9.030082904,SAT_27402,4.806829836,13.55638633
frame-g-007907-3-0171,1,Success,TRUE,SAT_28138,3.556630663,15.00891918,-2.838919483,14.8451343,-2.794054763,,2009/1/16 3:02:07.00,SAT_28138,5.12414612,3.556630663,SAT_11715,4.139409776,9.063594924,SAT_27402,4.806829836,13.58989835
frame-g-007907-3-0172,1,Success,TRUE,SAT_28138,3.518780932,14.99489397,-2.750794086,15.15854032,-2.795506436,,2009/1/16 3:02:43.00,SAT_28138,5.12414612,3.518780932,SAT_11715,4.139409776,9.025745193,SAT_27402,4.806829836,13.55204862
frame-g-007907-3-0189,1,No match,FALSE,,inf,17.6168395,-2.794442073,17.69874271,-2.62664028,FOVNotMatch,2009/1/16 3:12:52.00,SAT_26813,1.436921457,5.707177444,SAT_22807,3.50959486,20.3768097,SAT_14948,1.644088626,47.51016588
frame-g-007912-3-0061,1,Success,TRUE,SAT_03488,3.073239633,345.1277615,16.23601964,345.0699449,16.23333971,,2009/1/17 1:58:06.00,SAT_03488,2.160346679,3.073239633,SAT_01646,0.174738987,3.079519661,SAT_00204,2.785105546,4.634340387
frame-g-007912-3-0062,1,Success,TRUE,SAT_03488,3.049504445,345.2242303,16.25657299,345.3944608,16.26439465,,2009/1/17 1:58:41.00,SAT_03488,2.160346679,3.049504445,SAT_01646,0.174738987,3.055784474,SAT_00204,2.785105546,4.6106052
frame-g-007912-4-0115,1,No match,FALSE,,inf,353.4487823,17.35495188,353.4695821,17.39324033,FOVNotMatch,2009/1/17 2:30:20.00,SAT_00635,3.970781425,42.23377995,SAT_29260,2.853044249,43.28957375,SAT_21229,4.090647993,46.23876488
frame-g-007912-5-0129,1,No match,FALSE,,inf,355.6536337,17.92667531,355.7926878,17.88608467,FOVNotMatch,2009/1/17 2:38:42.00,SAT_00227,1.715090128,5.457832649,SAT_01716,0.04867883,12.57176936,SAT_29285,2.43530269,23.93393768
frame-g-007912-6-0147,1,No match,FALSE,,inf,358.4414551,18.25067405,358.4535359,18.4569176,FOVNotMatch,2009/1/17 2:49:26.00,SAT_29569,2.153255627,71.09489032,SAT_21229,3.73378892,71.85810451,SAT_29790,3.099865454,73.19202131
frame-g-007912-6-0148,1,No match,FALSE,,inf,358.7555277,18.24247891,358.7655939,18.40881106,FOVNotMatch,2009/1/17 2:50:02.00,SAT_29569,2.153255627,70.98900049,SAT_21229,3.73378892,71.75221467,SAT_29790,3.099865454,73.08613148
frame-g-007912-6-0151,1,No match,FALSE,,inf,359.0672215,18.42573715,359.0976154,18.47779471,FOVNotMatch,2009/1/17 2:51:50.00,SAT_29569,2.153255627,45.29770019,SAT_21229,3.73378892,46.06091438,SAT_29790,3.099865454,47.39483118
frame-g-007912-6-0152,1,No match,FALSE,,inf,359.2786075,18.25800151,359.3959033,18.45775562,FOVNotMatch,2009/1/17 2:52:26.00,SAT_29569,2.153255627,45.14531739,SAT_21229,3.73378892,45.90853157,SAT_29790,3.099865454,47.24244838
frame-g-007913-3-0014,1,No match,FALSE,,inf,8.890488587,19.88969004,8.959013432,19.97372097,FOVNotMatch,2009/1/17 3:55:19.00,SAT_13513,3.963542933,40.47081694,SAT_21229,3.492021876,42.59949696,SAT_26843,0.696361685,42.60854114
frame-g-007912-5-0204,1,No match,FALSE,,inf,7.425822855,18.03515457,7.596409877,17.96130142,FOVNotMatch,2009/1/17 3:23:28.00,SAT_16229,4.245135906,13.11726011,SAT_29440,5.948642645,26.50985194,SAT_25909,3.034711308,30.98771092
frame-g-007912-3-0193,1,No match,FALSE,,inf,5.690150004,17.16752933,5.739119104,17.30485937,FOVNotMatch,2009/1/17 3:16:54.00,SAT_05553,4.729911205,24.68635601,SAT_13474,1.695812089,56.12915857,SAT_21229,3.353889881,58.28707212
frame-g-007912-2-0194,1,No match,FALSE,,inf,5.887773274,16.84261566,5.902826808,16.88506429,FOVNotMatch,2009/1/17 3:17:30.00,SAT_05553,4.729911205,24.62539991,SAT_13474,1.695812089,56.19011467,SAT_21229,3.353889881,58.34802822
frame-g-007912-3-0194,1,No match,FALSE,,inf,5.972411229,17.0802472,6.01820373,17.20735259,FOVNotMatch,2009/1/17 3:17:30.00,SAT_05553,4.729911205,24.87600704,SAT_13474,1.695812089,55.93950754,SAT_21229,3.353889881,58.09742109
frame-g-007913-3-0024,1,No match,FALSE,,inf,10.57244402,19.82415932,10.65665343,19.92711338,FOVNotMatch,2009/1/17 4:01:17.00,SAT_27105,5.723271888,33.66364606,SAT_31001,5.400711692,36.38537736,SAT_13564,0.906066532,40.70177755
frame-g-007908-6-0134,1,No match,FALSE,,inf,41.84068658,-5.163776372,41.92767613,-5.00101786,FOVNotMatch,2009/1/16 4:50:38.00,SAT_32032,2.731164828,8.398937394,SAT_10660,2.555440866,24.12737241,SAT_04986,2.307974801,26.18305298
frame-g-007917-5-0066,1,No match,FALSE,,inf,353.6836575,22.73658592,353.7306981,22.9641201,FOVNotMatch,2009/1/18 2:42:27.00,SAT_07194,5.021964007,54.07302212,SAT_24870,0.191207431,65.02580312,SAT_21568,0.139931287,66.79882138
frame-g-007917-6-0089,1,No match,FALSE,,inf,357.5198462,23.37762931,357.5407485,23.41375001,FOVNotMatch,2009/1/18 2:56:11.00,SAT_25908,4.382762076,10.89901773,SAT_16614,3.596591584,17.81015372,SAT_29747,4.757846529,28.8664668
frame-g-007917-2-0114,1,No match,FALSE,,inf,1.552204391,21.97194786,1.481579133,21.97934475,FOVNotMatch,2009/1/18 3:11:07.00,SAT_01000,0.052592466,5.794036998,SAT_19595,3.264655378,6.33539755,SAT_16137,4.93230842,7.18129961
frame-g-007917-2-0115,1,No match,FALSE,,inf,1.818554568,21.98457935,1.642205868,22.00318148,FOVNotMatch,2009/1/18 3:11:43.00,SAT_01000,0.052592466,5.840650462,SAT_19595,3.264655378,6.382011015,SAT_16137,4.93230842,7.227913074
frame-g-007923-1-0099,1,No match,FALSE,,inf,347.1097333,17.993857,347.1502588,18.03265023,FOVNotMatch,2009/1/21 2:24:11.00,SAT_32290,5.64808139,29.44892189,SAT_09569,1.902323765,31.76932323,SAT_31029,1.698775644,32.41129702
frame-g-007923-2-0150,1,No match,FALSE,,inf,355.0430343,18.88502813,355.0554809,19.11043204,FOVNotMatch,2009/1/21 2:54:38.00,SAT_00252,2.114265116,14.27658387,SAT_32495,4.856656497,35.99463712,SAT_29790,0.57061041,74.06884417
frame-g-007923-1-0150,1,No match,FALSE,,inf,355.0197706,18.46362257,355.0320555,18.68906741,FOVNotMatch,2009/1/21 2:54:38.00,SAT_00252,2.114265116,14.24465415,SAT_32495,4.856656497,36.02656685,SAT_29790,0.57061041,74.1007739
frame-g-007923-4-0126,1,No match,FALSE,,inf,351.2410892,19.47305691,351.2842145,19.55970363,FOVNotMatch,2009/1/21 2:40:18.00,SAT_00879,4.019074996,29.17829691,SAT_21403,4.228896579,32.18197598,SAT_29580,0.20200557,51.71599819
frame-g-007923-2-0113,1,No match,FALSE,,inf,349.2431347,18.4654886,349.2653753,18.69288996,FOVNotMatch,2009/1/21 2:32:33.00,SAT_00879,2.125296453,9.627848772,SAT_00622,0.528006408,26.13864236,SAT_08015,5.263601897,26.69477581
frame-g-008038-4-0011.fits.bz2,,Failed,FALSE,,,,,,,No valid TLE files in window,,,,,,,,,,
frame-g-008038-2-0056.fits.bz2,,Failed,FALSE,,,,,,,No valid TLE files in window,,,,,,,,,,
frame-g-008038-6-0194.fits.bz2,,Failed,FALSE,,,,,,,No valid TLE files in window,,,,,,,,,,
frame-g-007932-4-0017,1,No match,FALSE,,inf,0.964436681,22.51649393,1.015968076,22.54327316,FOVNotMatch,2009/1/26 3:15:13.00,SAT_28815,5.727602205,11.97331014,SAT_02834,2.328818606,14.66061692,SAT_26416,5.116476335,15.13696315
frame-g-007932-4-0018,1,No match,FALSE,,inf,1.162922863,22.45901258,1.30319713,22.53182539,FOVNotMatch,2009/1/26 3:15:48.00,SAT_28815,5.727602205,11.93922877,SAT_02834,2.328818606,14.62653555,SAT_26416,5.116476335,15.10288178
frame-g-007932-4-0094,1,No match,FALSE,,inf,13.43801355,22.30972629,13.53177146,22.42631235,FOVNotMatch,2009/1/26 4:01:11.00,SAT_28815,4.892549792,40.37937904,SAT_22970,0.108796425,44.12059657,SAT_12530,2.657995084,47.13949153
frame-g-007932-2-0048,1,No match,FALSE,,inf,6.160051199,21.73883792,6.033844182,21.76240005,FOVNotMatch,2009/1/26 3:33:43.00,SAT_16528,0.010302345,10.93842123,SAT_17425,0.774055329,11.23694194,SAT_13535,0.791789965,17.40463755
frame-g-007937-3-0135,1,No match,FALSE,,inf,14.18705824,27.17566164,14.23361124,27.21351234,FOVNotMatch,2009/1/29 3:58:02.00,SAT_06063,4.808783083,24.80666419,SAT_25636,0.846074361,29.55970079,SAT_29835,1.323472974,31.41958429
frame-g-007937-4-0019,1,No match,FALSE,,inf,354.6457266,27.41967674,354.7276785,27.39609869,FOVNotMatch,2009/1/29 2:48:46.00,SAT_15362,4.625352434,28.30756465,SAT_13653,4.896133054,28.99957735,SAT_19904,4.859377256,29.02538111
frame-g-008049-5-0121,1,Success,TRUE,SAT_19611,0.337303487,18.24222374,7.729075808,18.30237394,7.950136796,,2009/9/23 11:44:41.00,SAT_19611,4.74022487,0.337303487,SAT_13090,2.131636504,8.499425145,SAT_00738,0.548133456,22.39298812
frame-g-008049-3-0123,1,Success,TRUE,SAT_19611,0.204221336,18.64974859,6.986515666,18.67992675,7.098662559,,2009/9/23 11:45:52.00,SAT_19611,4.74022487,0.204221336,SAT_13090,2.131636504,8.366342994,SAT_00738,0.548133456,22.52607027
frame-g-008049-4-0100,1,No match,FALSE,,inf,15.05722541,7.39336631,15.16388076,7.613411912,FOVNotMatch,2009/9/23 11:32:08.00,SAT_19611,4.193246919,11.07449575,SAT_31692,3.381969817,39.52694362,SAT_17911,3.762287509,48.033274
frame-g-008049-2-0102,1,Success,TRUE,SAT_33438,0.165333127,15.34940476,6.761564003,15.42826639,6.768613883,,2009/9/23 11:33:20.00,SAT_33438,2.021294532,0.165333127,SAT_25623,3.186422819,0.793573963,SAT_21052,4.25743132,2.566232716
frame-g-008049-5-0131,1,Success,TRUE,SAT_13090,3.899275918,19.74897416,7.682104475,19.78227042,7.904274554,,2009/9/23 11:50:39.00,SAT_13090,2.208387551,3.899275918,SAT_09958,2.195490889,4.021443803,SAT_19611,5.441846893,6.379657475
frame-g-008049-3-0132,1,Success,TRUE,SAT_13090,3.827109591,19.92665336,6.836312191,19.95968242,7.059051209,,2009/9/23 11:51:15.00,SAT_13090,2.208387551,3.827109591,SAT_09958,2.195490889,3.949277475,SAT_19611,5.441846893,6.451823803
frame-g-008049-2-0132,1,Success,TRUE,SAT_13090,3.779197929,19.88150184,6.529327017,19.89807042,6.641797488,,2009/9/23 11:51:15.00,SAT_13090,2.208387551,3.779197929,SAT_09958,2.195490889,3.901365813,SAT_19611,5.441846893,6.499735464
frame-g-008049-5-0132,1,Success,TRUE,SAT_13090,3.86301841,20.05089135,7.671362197,20.06103905,7.73938331,,2009/9/23 11:51:15.00,SAT_13090,2.208387551,3.86301841,SAT_09958,2.195490889,3.985186294,SAT_19611,5.441846893,6.415914984
frame-g-008054-6-0108,1,Success,TRUE,SAT_15199,3.737246419,337.0914501,-3.231831567,336.9290792,-3.204873253,,2009/9/26 7:28:50.00,SAT_15199,4.817531176,3.737246419,SAT_15166,5.008242783,4.765536112,SAT_33537,5.285095728,6.17638434
frame-g-008056-3-0130,1,No match,FALSE,,inf,30.2120239,24.78940891,30.2821904,24.82400112,FOVNotMatch,2009/9/26 11:20:10.00,SAT_00130,0.112963533,14.41279682,SAT_00082,4.951623981,48.15997236,SAT_32496,5.631535939,65.95100456
frame-g-008056-5-0152,1,No match,FALSE,,inf,33.87825185,24.93394495,33.99586055,25.13843025,FOVNotMatch,2009/9/26 11:33:18.00,SAT_16455,5.000985643,27.47948005,SAT_08142,0.023443692,30.3966097,SAT_33733,0.629107178,34.80047467
frame-g-008061-5-0014,1,Success,TRUE,SAT_14756,4.965989425,17.6539141,3.140517632,17.817145,3.101709849,,2009/9/27 8:30:54.00,SAT_14756,5.170917679,4.965989425,SAT_02217,5.854919793,13.33553425,SAT_32998,4.65745428,13.5369898
frame-g-008061-5-0015,1,Success,TRUE,SAT_14756,4.998283102,17.80415094,3.173254385,17.96738412,3.134544337,,2009/9/27 8:31:30.00,SAT_14756,5.170917679,4.998283102,SAT_02217,5.854919793,13.30324058,SAT_32998,4.65745428,13.50469612
frame-g-008061-5-0018,1,No match,FALSE,,inf,18.25519581,3.270699105,18.41802758,3.232160861,FOVNotMatch,2009/9/27 8:33:17.00,SAT_14756,5.170917679,5.02261754,SAT_02217,5.854919793,13.27890614,SAT_32998,4.65745428,13.48036169
frame-g-008061-5-0019,1,Success,TRUE,SAT_14756,4.958016894,18.48094139,3.285301665,18.568454,3.264486011,,2009/9/27 8:33:53.00,SAT_14756,5.170917679,4.958016894,SAT_02217,5.854919793,13.34350679,SAT_32998,4.65745428,13.54496233
frame-g-008062-2-0037,1,Success,TRUE,SAT_34942,0.90914003,21.04835103,1.992947496,21.21161712,1.984966485,,2009/9/27 9:31:34.00,SAT_34942,2.587296486,0.90914003,SAT_32998,3.165534786,1.764212043,SAT_02653,5.393120373,2.993544806
frame-g-008066-5-0019,1,No match,FALSE,,inf,341.5511705,-4.135527908,341.3902249,-4.075420141,FOVNotMatch,2009/9/28 8:16:55.00,SAT_15199,2.799318713,12.10141723,SAT_27855,2.650154995,15.50228943,SAT_03956,2.628544021,19.77186754
frame-g-008066-3-0020,1,No match,FALSE,,inf,341.5165034,-4.775072356,341.6655781,-4.818681947,FOVNotMatch,2009/9/28 8:17:31.00,SAT_15199,2.799318713,7.934452403,SAT_27855,2.650154995,11.3353246,SAT_03956,2.628544021,15.60490271
frame-g-008062-2-0085,1,No match,FALSE,,inf,28.23554386,1.669637691,28.27113389,1.759609874,FOVNotMatch,2009/9/27 10:00:14.00,SAT_17216,2.669674522,10.96965296,SAT_08290,2.942774097,11.60077027,SAT_30143,3.768377583,13.72890965
frame-g-008062-2-0086,1,No match,FALSE,,inf,28.53501115,1.664597857,28.54788219,1.697100576,FOVNotMatch,2009/9/27 10:00:49.00,SAT_17216,2.669674522,10.99137986,SAT_08290,2.942774097,11.62249718,SAT_30143,3.768377583,13.75063656
frame-g-008062-3-0113,1,No match,FALSE,,inf,32.60077964,2.121614758,32.53124194,2.233481368,FOVNotMatch,2009/9/27 10:16:57.00,SAT_29328,2.101597122,7.525093228,SAT_32030,5.204138598,7.655522644,SAT_22315,5.589277079,26.27410202
frame-g-008066-6-0092,1,Success,TRUE,SAT_27855,2.015574507,352.5065976,-3.967606296,352.3668998,-3.944305973,,2009/9/28 9:00:30.00,SAT_27855,4.738605856,2.015574507,SAT_00701,3.138068595,7.130198191,SAT_26639,5.452113755,9.462138088
frame-g-008067-4-0088,1,Success,TRUE,SAT_28379,2.099509093,17.85796556,-6.921920617,18.02310533,-6.958011762,,2009/9/28 10:34:13.00,SAT_28379,4.510045415,2.099509093,SAT_33462,4.642697178,4.872757644,SAT_25928,5.251556814,5.317799173
frame-g-008067-4-0089,1,Success,TRUE,SAT_28379,1.855196921,18.17222385,-6.915840876,18.10407574,-6.901248355,,2009/9/28 10:34:49.00,SAT_28379,4.510045415,1.855196921,SAT_33462,4.642697178,4.628445472,SAT_25928,5.251556814,5.073487001
frame-g-008083-3-0148,1,Success,TRUE,SAT_22196,3.827859962,334.784063,-4.725433625,334.9024585,-4.615791543,,2009/10/10 3:31:49.00,SAT_22196,3.269837636,3.827859962,SAT_28887,5.304681106,27.38729052,SAT_20799,5.581307918,27.4415738
frame-g-008095-5-0071,1,Success,TRUE,SAT_34662,2.780874152,325.6202456,-5.354944394,325.6498442,-5.326766196,,2009/10/15 2:26:42.00,SAT_34662,3.155394188,2.780874152,SAT_20799,5.394341504,28.8129919,SAT_04353,5.448951478,31.11246331
frame-g-008095-6-0120,1,Success,TRUE,SAT_03745,0.26484914,333.0365606,-5.333729951,332.8740057,-5.311130278,,2009/10/15 2:55:57.00,SAT_03745,2.581818063,0.26484914,SAT_26039,3.121617614,1.551897402,SAT_25282,5.439079093,3.392112555
frame-g-008095-6-0112,1,Success,TRUE,SAT_26039,2.243201282,331.8035299,-5.329626018,331.6684761,-5.309958083,,2009/10/15 2:51:11.00,SAT_26039,2.83743663,2.243201282,SAT_25282,4.070201725,2.7785073,SAT_26827,5.120206084,3.190000319
frame-g-008095-2-0113,1,Success,TRUE,SAT_09666,0.256798891,331.8305896,-7.125353902,331.8590315,-7.0531067,,2009/10/15 2:51:46.00,SAT_09666,2.221925845,0.256798891,SAT_18755,3.327328817,1.142603604,SAT_14735,5.728327041,7.13518839
frame-g-008096-4-0251,1,Success,TRUE,SAT_26780,0.33027341,3.795093001,20.41963164,3.620653413,20.41859076,,2009/10/15 9:04:13.00,SAT_26780,3.259565145,0.33027341,SAT_06764,3.131883551,4.802610867,SAT_17588,3.412733056,8.79792739
frame-g-008095-6-0379,1,Success,TRUE,SAT_25126,3.972251702,12.00404844,-6.514688289,11.83967248,-6.50218901,,2009/10/15 5:30:36.00,SAT_25126,3.373352266,3.972251702,SAT_17253,4.150658237,4.229379816,SAT_26985,5.301693406,4.342922754
frame-g-008095-6-0381,1,Success,TRUE,SAT_25126,3.808680153,12.3048414,-6.482300678,12.14045394,-6.470268664,,2009/10/15 5:31:47.00,SAT_25126,3.373352266,3.808680153,SAT_26985,5.301693406,4.179351205,SAT_29236,2.980448666,4.189950851
frame-g-008095-6-0377,1,Success,TRUE,SAT_17253,3.881466225,11.70334032,-6.547502023,11.53902673,-6.534649333,,2009/10/15 5:29:24.00,SAT_17253,4.023476041,3.881466225,SAT_10144,1.306654192,4.048605743,SAT_25126,3.083921083,4.050112385
frame-g-008095-5-0405,1,No match,FALSE,,inf,15.80801846,-6.9426469,15.76788678,-6.909778916,FOVNotMatch,2009/10/15 5:46:07.00,SAT_09330,3.78255783,22.0115035,SAT_25503,1.969127598,28.26308512,SAT_17253,4.776095283,30.19643135
frame-g-008095-5-0406,1,No match,FALSE,,inf,16.08358302,-6.914178549,15.9661918,-6.818154222,FOVNotMatch,2009/10/15 5:46:43.00,SAT_09330,3.78255783,21.97297025,SAT_25503,1.969127598,28.22455187,SAT_17253,4.776095283,30.1578981
frame-g-008100-3-0049,1,Success,TRUE,SAT_26681,4.596246646,319.3493834,-5.356669812,319.1875581,-5.326201998,,2009/10/16 1:52:34.00,SAT_26681,5.460091845,4.596246646,SAT_28447,5.859946243,6.129851917,SAT_25126,1.637881251,8.636753702
frame-g-008100-3-0050,1,Success,TRUE,SAT_26681,4.499085019,319.5003591,-5.356707077,319.3385327,-5.326521963,,2009/10/16 1:53:10.00,SAT_26681,5.460091845,4.499085019,SAT_28447,5.859946243,6.227013543,SAT_25126,1.637881251,8.539592076
frame-g-008100-3-0051,1,Success,TRUE,SAT_26681,4.494090817,319.4902436,-5.326898946,319.6515686,-5.356976019,,2009/10/16 1:53:46.00,SAT_26681,5.460091845,4.494090817,SAT_28447,5.859946243,6.232007745,SAT_25126,1.637881251,8.534597874
frame-g-008100-3-0054,1,Success,TRUE,SAT_26681,4.413434608,320.1043585,-5.357028313,319.9424136,-5.327070543,,2009/10/16 1:55:33.00,SAT_26681,5.460091845,4.413434608,SAT_28447,5.859946243,6.312663954,SAT_25126,1.637881251,8.453941665
frame-g-008100-3-0055,1,Success,TRUE,SAT_26681,4.476533735,320.2555268,-5.35733548,320.0934523,-5.327169853,,2009/10/16 1:56:09.00,SAT_26681,5.460091845,4.476533735,SAT_28447,5.859946243,6.249564827,SAT_25126,1.637881251,8.517040792
frame-g-008100-3-0059,1,Success,TRUE,SAT_33278,0.027514187,320.8468823,-5.490644443,320.7445848,-5.49642509,,2009/10/16 1:58:32.00,SAT_33278,2.8776731,0.027514187,SAT_25881,3.254928729,0.309985682,SAT_02219,3.870607094,0.697208027
frame-g-008100-1-0074,1,No match,FALSE,,inf,323.0005033,-6.547977813,322.8497654,-6.596834425,FOVNotMatch,2009/10/16 2:07:30.00,SAT_03431,3.304403908,7.031763698,SAT_32763,1.087909063,12.02877958,SAT_26722,0.731293743,13.33333131
frame-g-008100-1-0075,1,No match,FALSE,,inf,323.0814739,-6.644999333,323.1644217,-6.618136221,FOVNotMatch,2009/10/16 2:08:06.00,SAT_03431,3.304403908,7.020212466,SAT_32763,1.087909063,12.01722835,SAT_26722,0.731293743,13.32178007
frame-g-008100-4-0076,1,Success,TRUE,SAT_26681,1.671893675,323.2634813,-5.330924313,323.4256989,-5.359039198,,2009/10/16 2:08:42.00,SAT_26681,2.259150389,1.671893675,SAT_28447,4.942847941,7.481733831,SAT_25126,1.063663787,7.867305881
frame-g-008100-4-0077,1,Success,TRUE,SAT_26681,1.677618525,323.4145521,-5.330880478,323.5766438,-5.358990176,,2009/10/16 2:09:17.00,SAT_26681,2.259150389,1.677618525,SAT_28447,4.942847941,7.476008981,SAT_25126,1.063663787,7.873030731
frame-g-008100-4-0079,1,Success,TRUE,SAT_26681,0.915265756,323.7160418,-5.331187588,323.8784664,-5.359011308,,2009/10/16 2:10:29.00,SAT_26681,2.450443521,0.915265756,SAT_09798,1.259897925,2.506370207,SAT_03386,5.826103544,4.992917963
frame-g-008100-4-0084,1,Success,TRUE,SAT_26681,0.843469212,324.4707683,-5.331877734,324.6328708,-5.359438063,,2009/10/16 2:13:28.00,SAT_26681,2.450443521,0.843469212,SAT_09798,1.259897925,2.578166751,SAT_03386,5.826103544,4.921121419
